Source Well,Destination Well,Transfer Volume
A2,Y117,2.5
A1,Y118,2.5
A1,Y119,2.5
A2,Y120,2.5
A2,Y121,2.5
A2,Y122,2.5
A2,Y123,2.5
A1,Y124,2.5
A1,Y125,2.5
A2,Y126,2.5
A2,Y127,2.5
A2,Y128,2.5
A2,Y129,2.5
A1,Y130,2.5
A1,Y131,2.5
A2,Y132,2.5
A2,Y133,2.5
A2,Y134,2.5
A2,Y135,2.5
A1,Y136,2.5
A1,Y137,2.5
A1,Y138,2.5
A2,Y139,2.5
A2,Y140,2.5
A2,Y141,2.5
A1,Y142,2.5
A1,Y143,2.5
A2,Y144,2.5
A2,Y145,2.5
A2,Y146,2.5
A2,Y147,2.5
A2,Y148,2.5
A2,Z45,2.5
A2,Z46,2.5
A2,Z47,2.5
A2,Z48,2.5
A1,Z49,2.5
A2,Z50,2.5
A2,Z51,2.5
A2,Z52,2.5
A2,Z53,2.5
A1,Z54,2.5
A1,Z55,2.5
A1,Z56,2.5
A2,Z57,2.5
A2,Z58,2.5
A2,Z59,2.5
A1,Z60,2.5
A1,Z61,2.5
A1,Z62,2.5
A1,Z63,2.5
A2,Z64,2.5
A2,Z65,2.5
A2,Z66,2.5
A1,Z67,2.5
A1,Z68,2.5
A1,Z69,2.5
A2,Z70,2.5
A2,Z71,2.5
A2,Z72,2.5
A2,Z73,2.5
A1,Z74,2.5
A1,Z75,2.5
A2,Z76,2.5
A2,Z77,2.5
A2,Z78,2.5
A2,Z79,2.5
A2,Z80,2.5
A1,Z81,2.5
A2,Z82,2.5
A2,Z83,2.5
A2,Z84,2.5
A2,Z85,2.5
A2,Z86,2.5
A2,Z87,2.5
A2,Z88,2.5
A2,Z89,2.5
A2,Z90,2.5
A2,Z91,2.5
A2,Z92,2.5
A2,Z93,2.5
A2,Z94,2.5
A2,Z95,2.5
A2,Z96,2.5
A2,Z97,2.5
A2,Z98,2.5
A2,Z99,2.5
A2,Z100,2.5
A2,Z101,2.5
A2,Z102,2.5
A2,Z103,2.5
A2,Z104,2.5
A2,Z105,2.5
A2,Z106,2.5
A2,Z107,2.5
A2,Z108,2.5
A2,Z109,2.5
A2,Z110,2.5
A2,Z111,2.5
A2,Z112,2.5
A2,Z113,2.5
A2,Z114,2.5
A2,Z115,2.5
A2,Z116,2.5
A2,Z117,2.5
A2,Z118,2.5
A2,Z119,2.5
A2,Z120,2.5
A2,Z121,2.5
A2,Z122,2.5
A2,Z123,2.5
A2,Z124,2.5
A2,Z125,2.5
A2,Z126,2.5
A2,Z127,2.5
A2,Z128,2.5
A2,Z129,2.5
A2,Z130,2.5
A2,Z131,2.5
A2,Z132,2.5
A2,Z133,2.5
A2,Z134,2.5
A2,Z135,2.5
A2,Z136,2.5
A2,Z137,2.5
A2,Z138,2.5
A2,Z139,2.5
A2,Z140,2.5
A2,Z141,2.5
A2,Z142,2.5
A2,Z143,2.5
A2,Z144,2.5
A2,Z145,2.5
A2,Z146,2.5
A2,Z147,2.5
A2,Z148,2.5
A2,AA45,2.5
A2,AA46,2.5
A2,AA47,2.5
